path,sha256,kind,added,deleted,binary,bytes,role,why,decision
docs/contracts/0007-path-identification.md,5c7be4b4f95ea5e0009fe6e8073fef32488343fce612f361d72bff0d7cf66c66,documentation,20,0,False,1995,路径模板规则和例外,解释数字/hex模板化的适用范围与保留原文,保留：行为文档不是自动生成代码，需与真实实现一致
docs/contracts/0008-official-catalog.md,beb3713743b307d3db7299b96ccd3b7430db2453d8ce8e9fdbbcda0e8c4df133,documentation,21,0,False,2874,正式目录/固定待分类/发布回退规则,发布不应删除快照后接口,保留：行为文档不是自动生成代码，需与真实实现一致
docs/contracts/0009-continuous-knowledge-maintenance.md,c60e8fc0a26efc049aedb1fbde42dd455c21e6e6e10c8458dbbb89357a8a1c29,documentation,54,0,False,6053,持续证据、全量审阅、统一知识发布的当前合同,连接插件录制与字段知识维护的实际行为,保留：行为文档不是自动生成代码，需与真实实现一致
docs/contracts/0010-downloads.md,08d125798c581fb1ad6a1e0f0cb56fd3d07263431d151780998a99a6a54af5df,documentation,101,0,False,6205,下载聚合API响应和失败状态,另外下载任务，不能混作持续录制需求,保留：行为文档不是自动生成代码，需与真实实现一致
docs/plans/0002-evidence-maintenance-implementation.md,4fa8c09eac642f5f05fdc66da1122c46a4cc95ff69d314bd06ef48bb14a9baed,documentation,18,0,False,1271,本轮阶段检查单及真实Chrome未验收标记,记录已实现与还未验证的界限,保留但纠正完成措辞：浏览器关键链路失败时不能笼统说验收完成
docs/verification/2026-09-14-directional-array-comparison.json,68613801c01d71e8f56a2de32b36d9d216777b71b78eab11934be0701a2c0e85,documentation,48,0,False,1348,空数组与已有元素结构的方向性比较的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-14-directional-array-comparison.md,5a73fb0e1530f388d0bfdcda48e07e3b46f0e29767063ea459e9ce7d51eae53c,documentation,19,0,False,1829,空数组与已有元素结构的方向性比较的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-14-document-quality-audit.json,3a57faad93c5440e674bfdf614149b31fc36fbd2f4a4c5dc245f00a2fc0b1b50,documentation,73,0,False,2837,观测定义质量及不充分样本的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-14-document-quality-audit.md,2eb78bbed5a9fb61a442ae65aa8c0ad05e6bad6852aa90ebc91d5d4a14013a19,documentation,14,0,False,1241,观测定义质量及不充分样本的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-14-ingestion-environments.md,0d79d1f2ecba0690f57cf484ffa76fd87f875e63005b4901260883a6aa60ee2c,documentation,60,0,False,5245,接收与环境管理的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-14-observed-documents.json,7f99228fef7e4b3bec4ecc7883aa67278000da086f87a79474ff4bbf74749490,documentation,41,0,False,1296,观测建档及环境文档读取的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-14-observed-documents.md,a934a7cc4a4f6a40fcaa40dd6866a8b4b051315d701ba5464cb64f331a2934e9,documentation,44,0,False,3335,观测建档及环境文档读取的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-14-project-environment-scope.md,9c3c6232284456f19144aa8f3d05d4036aaf41aa781d58f2013755de5438a253,documentation,33,0,False,2608,取消服务标识后的项目/环境去重范围的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-catalog-preview-http.json,94b9350f7dfb1f7836b92b5c92105917de4a668dda758ae3bc08f27e491cb59c,documentation,31,0,False,1113,旧候选HTTP读取权限和响应的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-catalog-preview-http.md,5f2226d7053fe300f727f2083dc3b92f68f4148126b7241d59c0d5e0a5da6b0c,documentation,14,0,False,1225,旧候选HTTP读取权限和响应的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-catalog-preview-model.json,2c91785a8166bc9dbbb83cf7b2593ef4317f6b75c87e1aaac511fd4ea77062f1,documentation,99,0,False,2505,旧候选真实模型试验的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-catalog-preview-model.md,f35b3dc08bc8f2fe647587830e7bad55d7a3f11d6c139d72f263c5e5e039188a,documentation,28,0,False,1606,旧候选真实模型试验的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-catalog-preview.json,77600a17514c1e71e32d56bf6bb90339624be28efe3f9da8e2e02017cbb11642,documentation,43,0,False,1375,旧目录候选机械校验的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-catalog-preview.md,375320216313ac052a9d0a4d7212998a9ac3bd2586e1b927b1c0c9464dbf9802,documentation,18,0,False,1836,旧目录候选机械校验的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-continuous-maintenance.json,40377a637f05a43a9a8e19009fc0cd819782247dc4ea12ed6a23218e1b6fd625,documentation,92,0,False,2633,持续证据与统一维护端到端试验的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-continuous-maintenance.md,7db1dc80d442d22b3bc93068225babbd9dbcde6d13077e7a6359cd0d88b531b7,documentation,65,0,False,5790,持续证据与统一维护端到端试验的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-downloads-http.json,5e969c6bd5f13403e6015062ad25c2b25ef33aa307d096316f6734e954b59197,documentation,167,0,False,5976,下载接口真实HTTP与发行源检查的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-downloads.md,e0fd48bb6dece66ae790165d44dc78a633d0a10ce0063358599960a468919ed1,documentation,74,0,False,5063,独立下载任务验证与未部署状态的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-observation-replay.json,07ed60847dc958f7e400c93e2c8b6be443bd6f5844bea91d5fb053e222a172d6,documentation,23,0,False,529,观测重放的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-observation-replay.md,aeff88dc97e7d5df58fc820ee98a2e2ec990f3664980d59e8d6b061ffd876ec4,documentation,9,0,False,1494,观测重放的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-official-catalog.json,722fb56bb51819793645af9254a042e8a75018a886d72198b9223b7cd9994488,documentation,34,0,False,1081,正式目录发布/回退的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-official-catalog.md,857a81f4d264de8c4091ed07507d8bba06daa9dc5b994835b139ac8fd5bfa3ef,documentation,11,0,False,1313,正式目录发布/回退的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-path-template-merge.json,144a76e93a8ff3b954568b1c8a5e979a00c58c4a2d66f914b3c5c5bd643a1787,documentation,41,0,False,1246,历史候选模板展示合并的机器可读结果,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
docs/verification/2026-09-15-path-template-merge.md,c53e223ff548b880132401deededc9bbe32f328676194c48b411a67486c8aac8,documentation,14,0,False,1839,历史候选模板展示合并的人工阅读说明,让测试结论有范围/数据来源，而不是只口头说通过,建议整理：成对JSON/MD可留摘要+结果链接，历史试验可归档；均非生产运行依赖
migrations/202609140002_environments.sql,da650f4778e21034db506c28ea80d047d69fec6a6ce99483723b3027c710efb0,migration,17,0,False,684,项目环境实体、名称唯一规则,外部按名称首次上传可建环境，平台可管理,保留已应用迁移：后续修复新建迁移；长单行DDL可读性不足，不能按38行说简单
migrations/202609140003_ingestion.sql,092cf7e7b7ffe34ba9d29ae5de75a57d96448ad3498c6f8efc733ed165f5f43d,migration,39,0,False,1573,批次/记录回执、收件箱、结构头状态,可靠接收、幂等重试、同结构短路需要可持久化状态,保留已应用迁移：后续修复新建迁移；长单行DDL可读性不足，不能按38行说简单
migrations/202609140004_project_environment_scope.sql,2ed405d0ed1f59629681d9b0262e440aa89c6e9ba9f1f04c1441decd8f723c00,migration,16,0,False,953,将接口身份范围收敛为项目+环境,响应用户取消service_key去重维度；旧回执仍保存,保留已应用迁移：后续修复新建迁移；长单行DDL可读性不足，不能按38行说简单
migrations/202609140005_observed_documents.sql,2a2389a7201eb329e430dbe433f663c65fa2dd7d529604e130702b2c0e8e7c4a,migration,62,0,False,3199,接口本体、环境当前修订、差异及来源关联,结构首次入库并将变化留待确认；接口ID不依赖目录,保留已应用迁移：后续修复新建迁移；长单行DDL可读性不足，不能按38行说简单
migrations/202609140006_directional_observation_comparison.sql,ceadb5b524a110ff7c25fc6377680b73c7f837acd93e79e7b6b0dc1843fcee1c,migration,3,0,False,320,调整结构比较所需存储状态,空数组等不足证据不能使已知结构退化,保留已应用迁移：后续修复新建迁移；长单行DDL可读性不足，不能按38行说简单
migrations/202609150001_catalog_previews.sql,3b11e73656bcbb21c6f92bcd48ea97b36364f689f7fcbfbda8ad64b8e73ce7f8,migration,37,0,False,1518,旧候选快照和执行状态表,人工评估LLM目录结果且不自动发布,保留已应用迁移：后续修复新建迁移；长单行DDL可读性不足，不能按38行说简单
migrations/202609150002_path_identity.sql,b95968595fac0f0fc82407f71cdf367db94800d8eec4e90f6b2ad0cddc0349c5,migration,3,0,False,292,项目路径识别策略及相关状态,首次发现即模板化并允许静态前缀例外,保留已应用迁移：后续修复新建迁移；长单行DDL可读性不足，不能按38行说简单
migrations/202609150003_official_catalog.sql,9b4f2d7bfee371a53701977e66469b225699b8326cc4b7af917215776bafa6dc,migration,44,0,False,2637,正式目录、固定待分类、版本与发布回执,发布/回退并发受控，新接口始终有正式位置,保留已应用迁移：后续修复新建迁移；长单行DDL可读性不足，不能按38行说简单
migrations/202609150004_capture_evidence.sql,5ce7ff6c3be1050c016d6e4cb191f457ceca72699260df11e6f867119d4d577e,migration,34,0,False,6148,资产/原文索引、事件回执、值索引、关系/样例/pin/背压表,结构去重不能丢新证据，持续录制需可靠关联和保留策略,保留已应用迁移：后续修复新建迁移；长单行DDL可读性不足，不能按38行说简单
migrations/202609150005_knowledge_maintenance.sql,162d93f2e2d5782985f6e5cda2855373411e0539d611a881d57f185e2a00694c,migration,38,0,False,2854,知识快照/任务/调用/检查点、统一发布版本和回执,完整审阅可恢复；目录与语义统一切换并兼容旧目录版本,保留已应用迁移：后续修复新建迁移；长单行DDL可读性不足，不能按38行说简单
migrations/README.md,1fb184ae238c434e3a1062fc1f8a4d149a01151e1a37e86ab0d53089a54743af,migration,19,0,False,2581,记录新增环境/观测/目录/证据/维护迁移用途,已有数据库需按顺序升级且不可启动时争抢执行,保留：已执行迁移不能为减少行数重写
scripts/audit_observed_documents.py,0dc8926a015803bcbfe1f25543c9991c1beb342cf556948fe861923fa35f838c,scripts,101,0,False,6779,只读分析已观测接口完整性/差异,定位空数组、截断和错误结构；不改正式数据,保留：开发/交付工具，不计入运行时业务
scripts/build_offline_image.py,d803672ed093bbeee7af7478695b19c0db467ca1d245da3ebe7a7170f9da3782,scripts,25,0,False,1604,用锁定vendor依赖构建离线Linux镜像,Docker网络访问crates失败时复用同一Dockerfile；vendor留ignored target,保留：开发/交付工具，不计入运行时业务
scripts/capture_contract.py,069bbff44d0824359823cf42623b6d864d2de6de6ea6664f3230943ae6289d66,scripts,43,0,False,3771,生成和校验v3采集Schema/TS/摘要版本,多个记录种类共享Rust DTO，防止手写多份漂移,保留：开发/交付工具，不计入运行时业务
scripts/catalog_preview_contract.py,89f2abb7ae1495d65c290f916cba74f591d9e0630a07b605f5e5cc93ac8b9c64,scripts,54,0,False,3652,生成旧目录Schema/TS并提供类型转换辅助,支持历史候选合同；新的生成器复用部分代码,保留：开发/交付工具，不计入运行时业务
scripts/catalog_preview_report.py,bec6b22c9266ec81beb27c5a69374edd87111dfde486c51f1d1d2ae509dc503e,scripts,39,0,False,2978,把旧候选JSON渲染成文本报告,早期无前端的人工评估工具，不在生产请求链路,保留工具；其中旧文本报告可归档
scripts/document_contract.py,f7293558bb70033e30da0f0665736429e3ada34d3148c40531bb2543e65d4970,scripts,26,0,False,1755,从文档Schema生成TS和manifest,文档响应以Schema为权威源，区别于Rust生成的新合同,保留：开发/交付工具，不计入运行时业务
scripts/ingestion_contract.py,eb538228214c72480f43e71df2a3e83f03eecea8894328d24d1bdbc965622e3a,scripts,53,0,False,3455,生成接收TS与manifest、校验旧版本变更,用户要求模块合同改动可发现，旧回执不能被重写,保留：开发/交付工具，不计入运行时业务
scripts/maintenance_contract.py,a5767864c763fcb56686a8e6c1cfa84ea1e8f8575ace220bd2b11a70c2dada19,scripts,27,0,False,2040,生成统一维护Schema/TS/manifest并检查版本,LLM、后端和前端必须使用同一候选/回读协议,保留：开发/交付工具，不计入运行时业务
scripts/test_ingestion_contract.py,fdc2834becb7b3e811c2d00f96533775cce645093c7088cd7d238dcbe975b606,scripts,34,0,False,1597,测试合同改动必须升版及兼容门禁,不能只检查当前合同通过，还要验证违反规则确实失败,保留：开发/交付工具，不计入运行时业务
tests/architecture/dependencies.rs,960646ed008c733a00f9d2fa288a0b648a170499d065760db8a7e4c41e63fbde,test,30,7,False,5459,新增evidence白名单和禁止依赖失败用例,验证核心不能直接依赖SQLx/模型SDK，也不能绕dev依赖进入,保留：证明依赖边，不证明每个模块内职责纯净
tests/fixtures/pixel.png,2bd89266e7d9d1decb8e09d46ec31a6c1235ccff15830408ac79ab3fb06bba82,test-fixture,0,0,True,68,1×1合法PNG二进制测试样本,真实资产HTTP收讫/回读需要合法图片字节,保留：68字节二进制，不计算代码行
tests/integration/capture_benchmark.rs,bc404a6367309361ccc983c2bc3924ed7487ba69015427bd0865334df82801b8,test,113,0,False,4401,同批20条旧结构链路与新证据链路接收对照,量化持久化代价；单并发debug数据不能作生产性能合格证,保留：按明确失败行为拆用例；大型总测试应拆以便定位
tests/integration/capture_evidence.rs,b2db9fc10496889731361e3090d1e3033ea46c3f69d7aeb9602dc12814109d75,test,612,0,False,23292,真实HTTP+隔离PG验证多类型接收、去重、关联、权限、资产和保留,核心分流跨存储与worker，单元测试无法代替,保留：按明确失败行为拆用例；大型总测试应拆以便定位
tests/integration/capture_rollback.rs,b5177d441afb8ae229b50fc27d0572d36b9d59fe2989bbd0d94b74c7158c2151,test,70,0,False,2526,失败写入时收讫事务与文件/数据库边界检查,不能部分落库却返回成功，也不能重试改变回执,保留：按明确失败行为拆用例；大型总测试应拆以便定位
tests/integration/catalog_preview.rs,8a796ba2b0a5594d52028d59c2f0530f3332740f72261419a44ccc1b534d623e,test,918,0,False,33154,旧目录快照、合并组、正式发布回退与新接口保留,保留兼容API需要跨事务回归,保留：按明确失败行为拆用例；大型总测试应拆以便定位
tests/integration/compose_smoke.py,cdc65a5065e63387f820192d26e5189b06b1c05d1ac6115d9a52355ce024ac36,test,13,3,False,6288,扩展共享卷和非默认UID、健康/迁移/退出的隔离烟测,之前真实部署遇到卷所有权问题，需覆盖真实容器行为,保留：容器验收与浏览器验收分开
tests/integration/ingestion.rs,0f6bf652161e134011cc93bacd44125471dbe475b205b45a03fb42d972b791ec,test,763,0,False,28442,批次幂等、环境与项目权限、重复结构及并发写入,高频采集热路径正确性门禁,保留：按明确失败行为拆用例；大型总测试应拆以便定位
tests/integration/maintenance_fixture.rs,5296becfc55130679ec973a451bc4b6d55b3fe865bd2ab70ae366c57ba6b7061,test,621,0,False,20065,可控模型驱动全量审阅/回读/候选/发布与失败恢复,可重复测试无效输出、预算、租约和版本冲突；不冒充真实LLM效果,保留：按明确失败行为拆用例；大型总测试应拆以便定位
tests/integration/processing.rs,5e40a964d856db298c851cd6dd16aa134e98450f742534cb6f63d8af9f6c0335,test,662,0,False,23069,观测建档/修订/差异/空数组/路径策略流程,证明没有把不充分样本当成字段删除,保留：按明确失败行为拆用例；大型总测试应拆以便定位
tests/integration/replay.rs,ccdb9b74639074ae31e76100f6a970bbc4b2b015f806fe577116c6d9cf29ce81,test,219,0,False,8950,采集样本通过后端流程重放,检验路径模板与已有观测行为，非真实Chrome录制,保留：按明确失败行为拆用例；大型总测试应拆以便定位
